"participant","counterbalance_group","exp_name","block","alien_stim","category","friendly","approach","key_resp_actual","correct","trial_started","trial_stopped","trial","condition"
2,"A","Category_Training_LabelWritten",8,"resources/F8Fbh0.png",2,0,FALSE,"[""up""]",1,1014.7358,1017.2855,128,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F8Fdh0.png",2,0,FALSE,"[""left""]",1,1026.5048,1028.5018,129,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F8Mdh0.png",2,0,FALSE,"[""down""]",1,1032.5025,1034.9848,130,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F7Fbh0.png",1,1,TRUE,"[""up""]",1,1038.9849,1041.7512,131,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F7Fch0.png",1,1,FALSE,"[""right""]",0,1045.7519,1048.2847,132,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F7Fah0.png",1,1,FALSE,"[""right""]",0,1052.2854,1054.2847,133,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F8Mbh0.png",2,0,FALSE,"[""down""]",1,1058.2851,1070.1675,134,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F8Mah0.png",2,0,FALSE,"[""down""]",1,1074.1696,1076.1671,135,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F7Mdh0.png",1,1,TRUE,"[""down""]",1,1080.1678,1082.2005,136,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F7Mch0.png",1,1,TRUE,"[""right""]",1,1086.201,1088.4168,137,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F8Mch0.png",2,0,FALSE,"[""up""]",1,1092.4173,1099.3665,138,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F7Mbh0.png",1,1,TRUE,"[""down""]",1,1103.3674,1105.0833,139,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F7Mah0.png",1,1,TRUE,"[""down""]",1,1109.0841,1111.3064,140,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F7Fdh0.png",1,1,TRUE,"[""down""]",1,1115.3001,1118.8331,141,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F8Fah0.png",2,0,FALSE,"[""up""]",1,1122.8334,1124.433,142,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F8Fch0.png",2,0,FALSE,"[""up""]",1,1128.4332,1130.2827,143,"Label_Written"
2,"A","Category_Training_LabelWritten",9,"resources/F8Fbh0.png",2,0,FALSE,"[""left""]",1,1134.2834,1136.4491,144,"Label_Written"
